Surface Name,6:F0: SurfDifShdgRatioIsoSky,6:F0: SurfDifShdgRatioHoriz,6:F0: ViewFactorSkyIR,6:F0: ViewFactorGroundIR,6:F1: SurfDifShdgRatioIsoSky,6:F1: SurfDifShdgRatioHoriz,6:F1: ViewFactorSkyIR,6:F1: ViewFactorGroundIR,6:F2: SurfDifShdgRatioIsoSky,6:F2: SurfDifShdgRatioHoriz,6:F2: ViewFactorSkyIR,6:F2: ViewFactorGroundIR,6:F2_W0: SurfDifShdgRatioIsoSky,6:F2_W0: SurfDifShdgRatioHoriz,6:F2_W0: ViewFactorSkyIR,6:F2_W0: ViewFactorGroundIR,6:F3: SurfDifShdgRatioIsoSky,6:F3: SurfDifShdgRatioHoriz,6:F3: ViewFactorSkyIR,6:F3: ViewFactorGroundIR,6:F3_W0: SurfDifShdgRatioIsoSky,6:F3_W0: SurfDifShdgRatioHoriz,6:F3_W0: ViewFactorSkyIR,6:F3_W0: ViewFactorGroundIR,6:F3_W1: SurfDifShdgRatioIsoSky,6:F3_W1: SurfDifShdgRatioHoriz,6:F3_W1: ViewFactorSkyIR,6:F3_W1: ViewFactorGroundIR,6:F4: SurfDifShdgRatioIsoSky,6:F4: SurfDifShdgRatioHoriz,6:F4: ViewFactorSkyIR,6:F4: ViewFactorGroundIR
 01/01 13:20,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.343816527,0.343816527,0.384615,0.25,1,1,0.269231,0.458333,0.256598352,0.256598352,0.326923,0.395833,0.638125885,0.638125885,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 13:30,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.343816527,0.343816527,0.384615,0.25,1,1,0.269231,0.458333,0.256598352,0.256598352,0.326923,0.395833,0.638125885,0.638125885,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 13:40,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.343816527,0.343816527,0.384615,0.25,1,1,0.269231,0.458333,0.256598352,0.256598352,0.326923,0.395833,0.638125885,0.638125885,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 13:50,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.343816527,0.343816527,0.384615,0.25,1,1,0.269231,0.458333,0.256598352,0.256598352,0.326923,0.395833,0.638125885,0.638125885,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 14:00,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.343816527,0.343816527,0.384615,0.25,1,1,0.269231,0.458333,0.256598352,0.256598352,0.326923,0.395833,0.638125885,0.638125885,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 14:10,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.284202812,0.284202812,0.384615,0.25,1,1,0.269231,0.458333,0.253933132,0.253933132,0.326923,0.395833,0.604377009,0.604377009,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 14:20,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.284202812,0.284202812,0.384615,0.25,1,1,0.269231,0.458333,0.253933132,0.253933132,0.326923,0.395833,0.604377009,0.604377009,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 14:30,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.284202812,0.284202812,0.384615,0.25,1,1,0.269231,0.458333,0.253933132,0.253933132,0.326923,0.395833,0.604377009,0.604377009,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 14:40,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.284202812,0.284202812,0.384615,0.25,1,1,0.269231,0.458333,0.253933132,0.253933132,0.326923,0.395833,0.604377009,0.604377009,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 14:50,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.284202812,0.284202812,0.384615,0.25,1,1,0.269231,0.458333,0.253933132,0.253933132,0.326923,0.395833,0.604377009,0.604377009,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 15:00,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.284202812,0.284202812,0.384615,0.25,1,1,0.269231,0.458333,0.253933132,0.253933132,0.326923,0.395833,0.604377009,0.604377009,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 15:10,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.299160592,0.299160592,0.384615,0.25,1,1,0.269231,0.458333,0.238152734,0.238152734,0.326923,0.395833,0.521960155,0.521960155,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 15:20,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.299160592,0.299160592,0.384615,0.25,1,1,0.269231,0.458333,0.238152734,0.238152734,0.326923,0.395833,0.521960155,0.521960155,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 15:30,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.299160592,0.299160592,0.384615,0.25,1,1,0.269231,0.458333,0.238152734,0.238152734,0.326923,0.395833,0.521960155,0.521960155,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 15:40,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.299160592,0.299160592,0.384615,0.25,1,1,0.269231,0.458333,0.238152734,0.238152734,0.326923,0.395833,0.521960155,0.521960155,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 15:50,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.299160592,0.299160592,0.384615,0.25,1,1,0.269231,0.458333,0.238152734,0.238152734,0.326923,0.395833,0.521960155,0.521960155,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 16:00,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.299160592,0.299160592,0.384615,0.25,1,1,0.269231,0.458333,0.238152734,0.238152734,0.326923,0.395833,0.521960155,0.521960155,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 16:10,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.347946849,0.347946849,0.384615,0.25,1,1,0.269231,0.458333,0.248228773,0.248228773,0.326923,0.395833,0.423151919,0.423151919,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 16:20,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.347946849,0.347946849,0.384615,0.25,1,1,0.269231,0.458333,0.248228773,0.248228773,0.326923,0.395833,0.423151919,0.423151919,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 16:30,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.347946849,0.347946849,0.384615,0.25,1,1,0.269231,0.458333,0.248228773,0.248228773,0.326923,0.395833,0.423151919,0.423151919,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 16:40,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.347946849,0.347946849,0.384615,0.25,1,1,0.269231,0.458333,0.248228773,0.248228773,0.326923,0.395833,0.423151919,0.423151919,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 16:50,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.347946849,0.347946849,0.384615,0.25,1,1,0.269231,0.458333,0.248228773,0.248228773,0.326923,0.395833,0.423151919,0.423151919,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 17:00,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,0.347946849,0.347946849,0.384615,0.25,1,1,0.269231,0.458333,0.248228773,0.248228773,0.326923,0.395833,0.423151919,0.423151919,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 17:10,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 17:20,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 17:30,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 17:40,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 17:50,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 18:00,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 18:10,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 18:20,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 18:30,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 18:40,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 18:50,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 19:00,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 19:10,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 19:20,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 19:30,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 19:40,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 19:50,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 20:00,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 20:10,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 20:20,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 20:30,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 20:40,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 20:50,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 21:00,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 21:10,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 21:20,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 21:30,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 21:40,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 21:50,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 22:00,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 22:10,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 22:20,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 22:30,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 22:40,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 22:50,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 23:00,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 23:10,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 23:20,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 23:30,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 23:40,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 23:50,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/01 24:00,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 00:10,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 00:20,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 00:30,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 00:40,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 00:50,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 01:00,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 01:10,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 01:20,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 01:30,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 01:40,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 01:50,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 02:00,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 02:10,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 02:20,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 02:30,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 02:40,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 02:50,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 03:00,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 03:10,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 03:20,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 03:30,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 03:40,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 03:50,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 04:00,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 04:10,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 04:20,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
 01/02 04:30,1,1,0.326923,0.333333,1,1,0.346154,0.333333,1,1,0.288462,0.416667,1.688073394,1.688073394,0.384615,0.25,1,1,0.269231,0.458333,6.575221239,6.575221239,0.326923,0.395833,6.095477387,6.095477387,0.384615,0.229167,1,1,0.326923,0.395833
