Surface Name,6:F0,6:F1,6:F2,6:F2_W0,6:F3,6:F3_W0,6:F3_W1,6:F4
 09/27 20:10,28.65486726,14.85321101,8.135678392,14.85321101,8.798913043,28.65486726,8.135678392,4.358008075
 09/27 20:20,28.65486726,14.85321101,8.135678392,14.85321101,8.798913043,28.65486726,8.135678392,4.358008075
 09/27 20:30,28.65486726,14.85321101,8.135678392,14.85321101,8.798913043,28.65486726,8.135678392,4.358008075
 09/27 20:40,28.65486726,14.85321101,8.135678392,14.85321101,8.798913043,28.65486726,8.135678392,4.358008075
 09/27 20:50,28.65486726,14.85321101,8.135678392,14.85321101,8.798913043,28.65486726,8.135678392,4.358008075
 09/27 21:00,28.65486726,14.85321101,8.135678392,14.85321101,8.798913043,28.65486726,8.135678392,4.358008075
 09/27 21:10,28.65929204,14.85550459,8.136934673,14.85550459,8.800271739,28.65929204,8.136934673,4.358681023
 09/27 21:20,28.65929204,14.85550459,8.136934673,14.85550459,8.800271739,28.65929204,8.136934673,4.358681023
 09/27 21:30,28.65929204,14.85550459,8.136934673,14.85550459,8.800271739,28.65929204,8.136934673,4.358681023
 09/27 21:40,28.65929204,14.85550459,8.136934673,14.85550459,8.800271739,28.65929204,8.136934673,4.358681023
 09/27 21:50,28.65929204,14.85550459,8.136934673,14.85550459,8.800271739,28.65929204,8.136934673,4.358681023
 09/27 22:00,28.65929204,14.85550459,8.136934673,14.85550459,8.800271739,28.65929204,8.136934673,4.358681023
 09/27 22:10,28.66371681,14.85779817,8.138190955,14.85779817,8.801630435,28.66371681,8.138190955,4.35935397
 09/27 22:20,28.66371681,14.85779817,8.138190955,14.85779817,8.801630435,28.66371681,8.138190955,4.35935397
 09/27 22:30,28.66371681,14.85779817,8.138190955,14.85779817,8.801630435,28.66371681,8.138190955,4.35935397
 09/27 22:40,28.66371681,14.85779817,8.138190955,14.85779817,8.801630435,28.66371681,8.138190955,4.35935397
 09/27 22:50,28.66371681,14.85779817,8.138190955,14.85779817,8.801630435,28.66371681,8.138190955,4.35935397
 09/27 23:00,28.66371681,14.85779817,8.138190955,14.85779817,8.801630435,28.66371681,8.138190955,4.35935397
 09/27 23:10,28.66814159,14.86009174,8.139447236,14.86009174,8.80298913,28.66814159,8.139447236,4.360026918
 09/27 23:20,28.66814159,14.86009174,8.139447236,14.86009174,8.80298913,28.66814159,8.139447236,4.360026918
 09/27 23:30,28.66814159,14.86009174,8.139447236,14.86009174,8.80298913,28.66814159,8.139447236,4.360026918
 09/27 23:40,28.66814159,14.86009174,8.139447236,14.86009174,8.80298913,28.66814159,8.139447236,4.360026918
 09/27 23:50,28.66814159,14.86009174,8.139447236,14.86009174,8.80298913,28.66814159,8.139447236,4.360026918
 09/27 24:00,28.66814159,14.86009174,8.139447236,14.86009174,8.80298913,28.66814159,8.139447236,4.360026918
 09/28 00:10,28.67256637,14.86238532,8.140703518,14.86238532,8.804347826,28.67256637,8.140703518,4.360699865
 09/28 00:20,28.67256637,14.86238532,8.140703518,14.86238532,8.804347826,28.67256637,8.140703518,4.360699865
 09/28 00:30,28.67256637,14.86238532,8.140703518,14.86238532,8.804347826,28.67256637,8.140703518,4.360699865
 09/28 00:40,28.67256637,14.86238532,8.140703518,14.86238532,8.804347826,28.67256637,8.140703518,4.360699865
 09/28 00:50,28.67256637,14.86238532,8.140703518,14.86238532,8.804347826,28.67256637,8.140703518,4.360699865
 09/28 01:00,28.67256637,14.86238532,8.140703518,14.86238532,8.804347826,28.67256637,8.140703518,4.360699865
 09/28 01:10,28.67699115,14.8646789,8.141959799,14.8646789,8.805706522,28.67699115,8.141959799,4.361372813
 09/28 01:20,28.67699115,14.8646789,8.141959799,14.8646789,8.805706522,28.67699115,8.141959799,4.361372813
 09/28 01:30,28.67699115,14.8646789,8.141959799,14.8646789,8.805706522,28.67699115,8.141959799,4.361372813
 09/28 01:40,28.67699115,14.8646789,8.141959799,14.8646789,8.805706522,28.67699115,8.141959799,4.361372813
 09/28 01:50,28.67699115,14.8646789,8.141959799,14.8646789,8.805706522,28.67699115,8.141959799,4.361372813
 09/28 02:00,28.67699115,14.8646789,8.141959799,14.8646789,8.805706522,28.67699115,8.141959799,4.361372813
 09/28 02:10,28.68141593,14.86697248,8.14321608,14.86697248,8.807065217,28.68141593,8.14321608,4.36204576
 09/28 02:20,28.68141593,14.86697248,8.14321608,14.86697248,8.807065217,28.68141593,8.14321608,4.36204576
 09/28 02:30,28.68141593,14.86697248,8.14321608,14.86697248,8.807065217,28.68141593,8.14321608,4.36204576
 09/28 02:40,28.68141593,14.86697248,8.14321608,14.86697248,8.807065217,28.68141593,8.14321608,4.36204576
 09/28 02:50,28.68141593,14.86697248,8.14321608,14.86697248,8.807065217,28.68141593,8.14321608,4.36204576
 09/28 03:00,28.68141593,14.86697248,8.14321608,14.86697248,8.807065217,28.68141593,8.14321608,4.36204576
 09/28 03:10,28.68584071,14.86926606,8.144472362,14.86926606,8.808423913,28.68584071,8.144472362,4.362718708
 09/28 03:20,28.68584071,14.86926606,8.144472362,14.86926606,8.808423913,28.68584071,8.144472362,4.362718708
 09/28 03:30,28.68584071,14.86926606,8.144472362,14.86926606,8.808423913,28.68584071,8.144472362,4.362718708
 09/28 03:40,28.68584071,14.86926606,8.144472362,14.86926606,8.808423913,28.68584071,8.144472362,4.362718708
 09/28 03:50,28.68584071,14.86926606,8.144472362,14.86926606,8.808423913,28.68584071,8.144472362,4.362718708
 09/28 04:00,28.68584071,14.86926606,8.144472362,14.86926606,8.808423913,28.68584071,8.144472362,4.362718708
 09/28 04:10,28.69026549,14.87155963,8.145728643,14.87155963,8.809782609,28.69026549,8.145728643,4.363391655
 09/28 04:20,28.69026549,14.87155963,8.145728643,14.87155963,8.809782609,28.69026549,8.145728643,4.363391655
 09/28 04:30,28.69026549,14.87155963,8.145728643,14.87155963,8.809782609,28.69026549,8.145728643,4.363391655
 09/28 04:40,28.69026549,14.87155963,8.145728643,14.87155963,8.809782609,28.69026549,8.145728643,4.363391655
 09/28 04:50,28.69026549,14.87155963,8.145728643,14.87155963,8.809782609,28.69026549,8.145728643,4.363391655
 09/28 05:00,28.69026549,14.87155963,8.145728643,14.87155963,8.809782609,28.69026549,8.145728643,4.363391655
 09/28 05:10,28.69469027,14.87385321,8.146984925,14.87385321,8.811141304,28.69469027,8.146984925,4.364064603
 09/28 05:20,28.69469027,14.87385321,8.146984925,14.87385321,8.811141304,28.69469027,8.146984925,4.364064603
 09/28 05:30,28.69469027,14.87385321,8.146984925,14.87385321,8.811141304,28.69469027,8.146984925,4.364064603
 09/28 05:40,28.69469027,14.87385321,8.146984925,14.87385321,8.811141304,28.69469027,8.146984925,4.364064603
 09/28 05:50,28.69469027,14.87385321,8.146984925,14.87385321,8.811141304,28.69469027,8.146984925,4.364064603
 09/28 06:00,28.69469027,14.87385321,8.146984925,14.87385321,8.811141304,28.69469027,8.146984925,4.364064603
 09/28 06:10,28.69911504,14.87614679,8.148241206,14.87614679,8.8125,28.69911504,8.148241206,4.36473755
 09/28 06:20,28.69911504,14.87614679,8.148241206,14.87614679,8.8125,28.69911504,8.148241206,4.36473755
 09/28 06:30,28.69911504,14.87614679,8.148241206,14.87614679,8.8125,28.69911504,8.148241206,4.36473755
 09/28 06:40,28.69911504,14.87614679,8.148241206,14.87614679,8.8125,28.69911504,8.148241206,4.36473755
 09/28 06:50,28.69911504,14.87614679,8.148241206,14.87614679,8.8125,28.69911504,8.148241206,4.36473755
 09/28 07:00,28.69911504,14.87614679,8.148241206,14.87614679,8.8125,28.69911504,8.148241206,4.36473755
 09/28 07:10,38.75274469,62.3286195,18.23068475,14.87844037,8.813858696,28.70353982,8.149497487,4.365410498
 09/28 07:20,38.75274469,62.3286195,18.23068475,14.87844037,8.813858696,28.70353982,8.149497487,4.365410498
 09/28 07:30,38.75274469,62.3286195,18.23068475,14.87844037,8.813858696,28.70353982,8.149497487,4.365410498
 09/28 07:40,38.75274469,62.3286195,18.23068475,14.87844037,8.813858696,28.70353982,8.149497487,4.365410498
 09/28 07:50,38.75274469,62.3286195,18.23068475,14.87844037,8.813858696,28.70353982,8.149497487,4.365410498
 09/28 08:00,38.75274469,62.3286195,18.23068475,14.87844037,8.813858696,28.70353982,8.149497487,4.365410498
 09/28 08:10,73.31643673,127.9246329,52.9011959,127.9246329,8.815217391,73.31643673,8.150753769,4.366083445
 09/28 08:20,73.31643673,127.9246329,52.9011959,127.9246329,8.815217391,73.31643673,8.150753769,4.366083445
 09/28 08:30,73.31643673,127.9246329,52.9011959,127.9246329,8.815217391,73.31643673,8.150753769,4.366083445
 09/28 08:40,73.31643673,127.9246329,52.9011959,127.9246329,8.815217391,73.31643673,8.150753769,4.366083445
 09/28 08:50,73.31643673,127.9246329,52.9011959,127.9246329,8.815217391,73.31643673,8.150753769,4.366083445
 09/28 09:00,73.31643673,127.9246329,52.9011959,127.9246329,8.815217391,73.31643673,8.150753769,4.366083445
 09/28 09:10,168.0882113,226.9402197,147.9714066,226.9402197,8.816576087,168.0882113,8.15201005,4.366756393
 09/28 09:20,168.0882113,226.9402197,147.9714066,226.9402197,8.816576087,168.0882113,8.15201005,4.366756393
 09/28 09:30,168.0882113,226.9402197,147.9714066,226.9402197,8.816576087,168.0882113,8.15201005,4.366756393
 09/28 09:40,168.0882113,226.9402197,147.9714066,226.9402197,8.816576087,168.0882113,8.15201005,4.366756393
 09/28 09:50,168.0882113,226.9402197,147.9714066,226.9402197,8.816576087,168.0882113,8.15201005,4.366756393
 09/28 10:00,168.0882113,226.9402197,147.9714066,226.9402197,8.816576087,168.0882113,8.15201005,4.366756393
 09/28 10:10,188.6914558,154.4807022,168.6370399,154.4807022,8.817934783,188.6914558,8.153266332,4.367429341
 09/28 10:20,188.6914558,154.4807022,168.6370399,154.4807022,8.817934783,188.6914558,8.153266332,4.367429341
 09/28 10:30,188.6914558,154.4807022,168.6370399,154.4807022,8.817934783,188.6914558,8.153266332,4.367429341
 09/28 10:40,188.6914558,154.4807022,168.6370399,154.4807022,8.817934783,188.6914558,8.153266332,4.367429341
 09/28 10:50,188.6914558,154.4807022,168.6370399,154.4807022,8.817934783,188.6914558,8.153266332,4.367429341
 09/28 11:00,188.6914558,154.4807022,168.6370399,154.4807022,8.817934783,188.6914558,8.153266332,4.367429341
 09/28 11:10,195.5148042,76.29595608,175.4789217,76.29595608,8.819293478,195.5148042,175.4789217,4.368102288
 09/28 11:20,195.5148042,76.29595608,175.4789217,76.29595608,8.819293478,195.5148042,175.4789217,4.368102288
 09/28 11:30,195.5148042,76.29595608,175.4789217,76.29595608,8.819293478,195.5148042,175.4789217,4.368102288
 09/28 11:40,195.5148042,76.29595608,175.4789217,76.29595608,8.819293478,195.5148042,175.4789217,4.368102288
 09/28 11:50,195.5148042,76.29595608,175.4789217,76.29595608,8.819293478,195.5148042,175.4789217,4.368102288
 09/28 12:00,195.5148042,76.29595608,175.4789217,76.29595608,8.819293478,195.5148042,175.4789217,4.368102288
 09/28 12:10,186.7256814,14.88990826,166.6586442,14.88990826,22.36505541,186.7256814,166.6586442,4.368775236
 09/28 12:20,186.7256814,14.88990826,166.6586442,14.88990826,22.36505541,186.7256814,166.6586442,4.368775236
 09/28 12:30,186.7256814,14.88990826,166.6586442,14.88990826,22.36505541,186.7256814,166.6586442,4.368775236
 09/28 12:40,186.7256814,14.88990826,166.6586442,14.88990826,22.36505541,186.7256814,166.6586442,4.368775236
 09/28 12:50,186.7256814,14.88990826,166.6586442,14.88990826,22.36505541,186.7256814,166.6586442,4.368775236
 09/28 13:00,186.7256814,14.88990826,166.6586442,14.88990826,22.36505541,186.7256814,166.6586442,4.368775236
 09/28 13:10,263.0185664,14.89220183,243.1911548,14.89220183,138.0214593,28.7300885,243.1911548,4.369448183
 09/28 13:20,263.0185664,14.89220183,243.1911548,14.89220183,138.0214593,28.7300885,243.1911548,4.369448183
 09/28 13:30,263.0185664,14.89220183,243.1911548,14.89220183,138.0214593,28.7300885,243.1911548,4.369448183
 09/28 13:40,263.0185664,14.89220183,243.1911548,14.89220183,138.0214593,28.7300885,243.1911548,4.369448183
 09/28 13:50,263.0185664,14.89220183,243.1911548,14.89220183,138.0214593,28.7300885,243.1911548,4.369448183
 09/28 14:00,263.0185664,14.89220183,243.1911548,14.89220183,138.0214593,28.7300885,243.1911548,4.369448183
 09/28 14:10,220.4296549,14.89449541,200.4635181,14.89449541,218.898573,28.73451327,200.4635181,4.370121131
 09/28 14:20,220.4296549,14.89449541,200.4635181,14.89449541,218.898573,28.73451327,200.4635181,4.370121131
 09/28 14:30,220.4296549,14.89449541,200.4635181,14.89449541,218.898573,28.73451327,200.4635181,4.370121131
 09/28 14:40,220.4296549,14.89449541,200.4635181,14.89449541,218.898573,28.73451327,200.4635181,4.370121131
 09/28 14:50,220.4296549,14.89449541,200.4635181,14.89449541,218.898573,28.73451327,200.4635181,4.370121131
 09/28 15:00,220.4296549,14.89449541,200.4635181,14.89449541,218.898573,28.73451327,200.4635181,4.370121131
 09/28 15:10,109.8430553,14.89678899,89.5217853,14.89678899,158.3108558,28.73893805,89.5217853,4.370794078
 09/28 15:20,109.8430553,14.89678899,89.5217853,14.89678899,158.3108558,28.73893805,89.5217853,4.370794078
 09/28 15:30,109.8430553,14.89678899,89.5217853,14.89678899,158.3108558,28.73893805,89.5217853,4.370794078
 09/28 15:40,109.8430553,14.89678899,89.5217853,14.89678899,158.3108558,28.73893805,89.5217853,4.370794078
 09/28 15:50,109.8430553,14.89678899,89.5217853,14.89678899,158.3108558,28.73893805,89.5217853,4.370794078
 09/28 16:00,109.8430553,14.89678899,89.5217853,14.89678899,158.3108558,28.73893805,89.5217853,4.370794078
 09/28 16:10,79.26167301,14.89908257,58.83989274,14.89908257,166.8842818,79.26167301,8.16080402,4.371467026
 09/28 16:20,79.26167301,14.89908257,58.83989274,14.89908257,166.8842818,79.26167301,8.16080402,4.371467026
 09/28 16:30,79.26167301,14.89908257,58.83989274,14.89908257,166.8842818,79.26167301,8.16080402,4.371467026
 09/28 16:40,79.26167301,14.89908257,58.83989274,14.89908257,166.8842818,79.26167301,8.16080402,4.371467026
 09/28 16:50,79.26167301,14.89908257,58.83989274,14.89908257,166.8842818,79.26167301,8.16080402,4.371467026
 09/28 17:00,79.26167301,14.89908257,58.83989274,14.89908257,166.8842818,79.26167301,8.16080402,4.371467026
 09/28 17:10,41.4221521,14.90137615,20.87676197,14.90137615,91.73054232,41.4221521,8.162060302,4.372139973
 09/28 17:20,41.4221521,14.90137615,20.87676197,14.90137615,91.73054232,41.4221521,8.162060302,4.372139973
 09/28 17:30,41.4221521,14.90137615,20.87676197,14.90137615,91.73054232,41.4221521,8.162060302,4.372139973
 09/28 17:40,41.4221521,14.90137615,20.87676197,14.90137615,91.73054232,41.4221521,8.162060302,4.372139973
 09/28 17:50,41.4221521,14.90137615,20.87676197,14.90137615,91.73054232,41.4221521,8.162060302,4.372139973
 09/28 18:00,41.4221521,14.90137615,20.87676197,14.90137615,91.73054232,41.4221521,8.162060302,4.372139973
 09/28 18:10,28.75221239,14.90366972,8.163316583,14.90366972,8.828804348,28.75221239,8.163316583,4.372812921
 09/28 18:20,28.75221239,14.90366972,8.163316583,14.90366972,8.828804348,28.75221239,8.163316583,4.372812921
 09/28 18:30,28.75221239,14.90366972,8.163316583,14.90366972,8.828804348,28.75221239,8.163316583,4.372812921
 09/28 18:40,28.75221239,14.90366972,8.163316583,14.90366972,8.828804348,28.75221239,8.163316583,4.372812921
 09/28 18:50,28.75221239,14.90366972,8.163316583,14.90366972,8.828804348,28.75221239,8.163316583,4.372812921
 09/28 19:00,28.75221239,14.90366972,8.163316583,14.90366972,8.828804348,28.75221239,8.163316583,4.372812921
 09/28 19:10,28.75663717,14.9059633,8.164572864,14.9059633,8.830163043,28.75663717,8.164572864,4.373485868
 09/28 19:20,28.75663717,14.9059633,8.164572864,14.9059633,8.830163043,28.75663717,8.164572864,4.373485868
 09/28 19:30,28.75663717,14.9059633,8.164572864,14.9059633,8.830163043,28.75663717,8.164572864,4.373485868
 09/28 19:40,28.75663717,14.9059633,8.164572864,14.9059633,8.830163043,28.75663717,8.164572864,4.373485868
 09/28 19:50,28.75663717,14.9059633,8.164572864,14.9059633,8.830163043,28.75663717,8.164572864,4.373485868
 09/28 20:00,28.75663717,14.9059633,8.164572864,14.9059633,8.830163043,28.75663717,8.164572864,4.373485868
 09/28 20:10,28.76106195,14.90825688,8.165829146,14.90825688,8.831521739,28.76106195,8.165829146,4.374158816
 09/28 20:20,28.76106195,14.90825688,8.165829146,14.90825688,8.831521739,28.76106195,8.165829146,4.374158816
 09/28 20:30,28.76106195,14.90825688,8.165829146,14.90825688,8.831521739,28.76106195,8.165829146,4.374158816
 09/28 20:40,28.76106195,14.90825688,8.165829146,14.90825688,8.831521739,28.76106195,8.165829146,4.374158816
 09/28 20:50,28.76106195,14.90825688,8.165829146,14.90825688,8.831521739,28.76106195,8.165829146,4.374158816
 09/28 21:00,28.76106195,14.90825688,8.165829146,14.90825688,8.831521739,28.76106195,8.165829146,4.374158816
 09/28 21:10,28.76548673,14.91055046,8.167085427,14.91055046,8.832880435,28.76548673,8.167085427,4.374831763
 09/28 21:20,28.76548673,14.91055046,8.167085427,14.91055046,8.832880435,28.76548673,8.167085427,4.374831763
 09/28 21:30,28.76548673,14.91055046,8.167085427,14.91055046,8.832880435,28.76548673,8.167085427,4.374831763
 09/28 21:40,28.76548673,14.91055046,8.167085427,14.91055046,8.832880435,28.76548673,8.167085427,4.374831763
 09/28 21:50,28.76548673,14.91055046,8.167085427,14.91055046,8.832880435,28.76548673,8.167085427,4.374831763
 09/28 22:00,28.76548673,14.91055046,8.167085427,14.91055046,8.832880435,28.76548673,8.167085427,4.374831763
 09/28 22:10,28.7699115,14.91284404,8.168341709,14.91284404,8.83423913,28.7699115,8.168341709,4.375504711
 09/28 22:20,28.7699115,14.91284404,8.168341709,14.91284404,8.83423913,28.7699115,8.168341709,4.375504711
 09/28 22:30,28.7699115,14.91284404,8.168341709,14.91284404,8.83423913,28.7699115,8.168341709,4.375504711
 09/28 22:40,28.7699115,14.91284404,8.168341709,14.91284404,8.83423913,28.7699115,8.168341709,4.375504711
 09/28 22:50,28.7699115,14.91284404,8.168341709,14.91284404,8.83423913,28.7699115,8.168341709,4.375504711
 09/28 23:00,28.7699115,14.91284404,8.168341709,14.91284404,8.83423913,28.7699115,8.168341709,4.375504711
 09/28 23:10,28.77433628,14.91513761,8.16959799,14.91513761,8.835597826,28.77433628,8.16959799,4.376177658
 09/28 23:20,28.77433628,14.91513761,8.16959799,14.91513761,8.835597826,28.77433628,8.16959799,4.376177658
 09/28 23:30,28.77433628,14.91513761,8.16959799,14.91513761,8.835597826,28.77433628,8.16959799,4.376177658
 09/28 23:40,28.77433628,14.91513761,8.16959799,14.91513761,8.835597826,28.77433628,8.16959799,4.376177658
 09/28 23:50,28.77433628,14.91513761,8.16959799,14.91513761,8.835597826,28.77433628,8.16959799,4.376177658
 09/28 24:00,28.77433628,14.91513761,8.16959799,14.91513761,8.835597826,28.77433628,8.16959799,4.376177658
 09/29 00:10,28.77876106,14.91743119,8.170854271,14.91743119,8.836956522,28.77876106,8.170854271,4.376850606
 09/29 00:20,28.77876106,14.91743119,8.170854271,14.91743119,8.836956522,28.77876106,8.170854271,4.376850606
 09/29 00:30,28.77876106,14.91743119,8.170854271,14.91743119,8.836956522,28.77876106,8.170854271,4.376850606
 09/29 00:40,28.77876106,14.91743119,8.170854271,14.91743119,8.836956522,28.77876106,8.170854271,4.376850606
 09/29 00:50,28.77876106,14.91743119,8.170854271,14.91743119,8.836956522,28.77876106,8.170854271,4.376850606
 09/29 01:00,28.77876106,14.91743119,8.170854271,14.91743119,8.836956522,28.77876106,8.170854271,4.376850606
 09/29 01:10,28.78318584,14.91972477,8.172110553,14.91972477,8.838315217,28.78318584,8.172110553,4.377523553
 09/29 01:20,28.78318584,14.91972477,8.172110553,14.91972477,8.838315217,28.78318584,8.172110553,4.377523553
 09/29 01:30,28.78318584,14.91972477,8.172110553,14.91972477,8.838315217,28.78318584,8.172110553,4.377523553
 09/29 01:40,28.78318584,14.91972477,8.172110553,14.91972477,8.838315217,28.78318584,8.172110553,4.377523553
 09/29 01:50,28.78318584,14.91972477,8.172110553,14.91972477,8.838315217,28.78318584,8.172110553,4.377523553
 09/29 02:00,28.78318584,14.91972477,8.172110553,14.91972477,8.838315217,28.78318584,8.172110553,4.377523553
 09/29 02:10,28.78761062,14.92201835,8.173366834,14.92201835,8.839673913,28.78761062,8.173366834,4.378196501
 09/29 02:20,28.78761062,14.92201835,8.173366834,14.92201835,8.839673913,28.78761062,8.173366834,4.378196501
 09/29 02:30,28.78761062,14.92201835,8.173366834,14.92201835,8.839673913,28.78761062,8.173366834,4.378196501
 09/29 02:40,28.78761062,14.92201835,8.173366834,14.92201835,8.839673913,28.78761062,8.173366834,4.378196501
 09/29 02:50,28.78761062,14.92201835,8.173366834,14.92201835,8.839673913,28.78761062,8.173366834,4.378196501
 09/29 03:00,28.78761062,14.92201835,8.173366834,14.92201835,8.839673913,28.78761062,8.173366834,4.378196501
 09/29 03:10,28.7920354,14.92431193,8.174623116,14.92431193,8.841032609,28.7920354,8.174623116,4.378869448
 09/29 03:20,28.7920354,14.92431193,8.174623116,14.92431193,8.841032609,28.7920354,8.174623116,4.378869448
 09/29 03:30,28.7920354,14.92431193,8.174623116,14.92431193,8.841032609,28.7920354,8.174623116,4.378869448
 09/29 03:40,28.7920354,14.92431193,8.174623116,14.92431193,8.841032609,28.7920354,8.174623116,4.378869448
 09/29 03:50,28.7920354,14.92431193,8.174623116,14.92431193,8.841032609,28.7920354,8.174623116,4.378869448
 09/29 04:00,28.7920354,14.92431193,8.174623116,14.92431193,8.841032609,28.7920354,8.174623116,4.378869448
 09/29 04:10,28.79646018,14.9266055,8.175879397,14.9266055,8.842391304,28.79646018,8.175879397,4.379542396
 09/29 04:20,28.79646018,14.9266055,8.175879397,14.9266055,8.842391304,28.79646018,8.175879397,4.379542396
 09/29 04:30,28.79646018,14.9266055,8.175879397,14.9266055,8.842391304,28.79646018,8.175879397,4.379542396
 09/29 04:40,28.79646018,14.9266055,8.175879397,14.9266055,8.842391304,28.79646018,8.175879397,4.379542396
 09/29 04:50,28.79646018,14.9266055,8.175879397,14.9266055,8.842391304,28.79646018,8.175879397,4.379542396
 09/29 05:00,28.79646018,14.9266055,8.175879397,14.9266055,8.842391304,28.79646018,8.175879397,4.379542396
 09/29 05:10,28.80088496,14.92889908,8.177135678,14.92889908,8.84375,28.80088496,8.177135678,4.380215343
 09/29 05:20,28.80088496,14.92889908,8.177135678,14.92889908,8.84375,28.80088496,8.177135678,4.380215343
 09/29 05:30,28.80088496,14.92889908,8.177135678,14.92889908,8.84375,28.80088496,8.177135678,4.380215343
 09/29 05:40,28.80088496,14.92889908,8.177135678,14.92889908,8.84375,28.80088496,8.177135678,4.380215343
 09/29 05:50,28.80088496,14.92889908,8.177135678,14.92889908,8.84375,28.80088496,8.177135678,4.380215343
 09/29 06:00,28.80088496,14.92889908,8.177135678,14.92889908,8.84375,28.80088496,8.177135678,4.380215343
 09/29 06:10,28.80530973,14.93119266,8.17839196,14.93119266,8.845108696,28.80530973,8.17839196,4.380888291
 09/29 06:20,28.80530973,14.93119266,8.17839196,14.93119266,8.845108696,28.80530973,8.17839196,4.380888291
 09/29 06:30,28.80530973,14.93119266,8.17839196,14.93119266,8.845108696,28.80530973,8.17839196,4.380888291
 09/29 06:40,28.80530973,14.93119266,8.17839196,14.93119266,8.845108696,28.80530973,8.17839196,4.380888291
 09/29 06:50,28.80530973,14.93119266,8.17839196,14.93119266,8.845108696,28.80530973,8.17839196,4.380888291
 09/29 07:00,28.80530973,14.93119266,8.17839196,14.93119266,8.845108696,28.80530973,8.17839196,4.380888291
 09/29 07:10,73.05126549,223.6768065,52.56198141,14.93348624,8.846467391,28.80973451,8.179648241,4.381561238
 09/29 07:20,73.05126549,223.6768065,52.56198141,14.93348624,8.846467391,28.80973451,8.179648241,4.381561238
 09/29 07:30,73.05126549,223.6768065,52.56198141,14.93348624,8.846467391,28.80973451,8.179648241,4.381561238
 09/29 07:40,73.05126549,223.6768065,52.56198141,14.93348624,8.846467391,28.80973451,8.179648241,4.381561238
 09/29 07:50,73.05126549,223.6768065,52.56198141,14.93348624,8.846467391,28.80973451,8.179648241,4.381561238
 09/29 08:00,73.05126549,223.6768065,52.56198141,14.93348624,8.846467391,28.80973451,8.179648241,4.381561238
 09/29 08:10,90.95930863,172.41875,70.52383574,172.41875,8.847826087,90.95930863,8.180904523,4.382234186
 09/29 08:20,90.95930863,172.41875,70.52383574,172.41875,8.847826087,90.95930863,8.180904523,4.382234186
 09/29 08:30,90.95930863,172.41875,70.52383574,172.41875,8.847826087,90.95930863,8.180904523,4.382234186
 09/29 08:40,90.95930863,172.41875,70.52383574,172.41875,8.847826087,90.95930863,8.180904523,4.382234186
 09/29 08:50,90.95930863,172.41875,70.52383574,172.41875,8.847826087,90.95930863,8.180904523,4.382234186
 09/29 09:00,90.95930863,172.41875,70.52383574,172.41875,8.847826087,90.95930863,8.180904523,4.382234186
 09/29 09:10,170.8056604,230.9758149,150.6211223,230.9758149,8.849184783,170.8056604,8.182160804,4.382907133
 09/29 09:20,170.8056604,230.9758149,150.6211223,230.9758149,8.849184783,170.8056604,8.182160804,4.382907133
 09/29 09:30,170.8056604,230.9758149,150.6211223,230.9758149,8.849184783,170.8056604,8.182160804,4.382907133
 09/29 09:40,170.8056604,230.9758149,150.6211223,230.9758149,8.849184783,170.8056604,8.182160804,4.382907133
 09/29 09:50,170.8056604,230.9758149,150.6211223,230.9758149,8.849184783,170.8056604,8.182160804,4.382907133
 09/29 10:00,170.8056604,230.9758149,150.6211223,230.9758149,8.849184783,170.8056604,8.182160804,4.382907133
 09/29 10:10,320.1166007,269.1849367,300.4040739,269.1849367,8.850543478,320.1166007,8.183417085,4.383580081
 09/29 10:20,320.1166007,269.1849367,300.4040739,269.1849367,8.850543478,320.1166007,8.183417085,4.383580081
 09/29 10:30,320.1166007,269.1849367,300.4040739,269.1849367,8.850543478,320.1166007,8.183417085,4.383580081
 09/29 10:40,320.1166007,269.1849367,300.4040739,269.1849367,8.850543478,320.1166007,8.183417085,4.383580081
 09/29 10:50,320.1166007,269.1849367,300.4040739,269.1849367,8.850543478,320.1166007,8.183417085,4.383580081
 09/29 11:00,320.1166007,269.1849367,300.4040739,269.1849367,8.850543478,320.1166007,8.183417085,4.383580081
 09/29 11:10,525.8050442,197.9368542,506.7439548,197.9368542,8.851902174,525.8050442,506.7439548,4.384253028
 09/29 11:20,525.8050442,197.9368542,506.7439548,197.9368542,8.851902174,525.8050442,506.7439548,4.384253028
 09/29 11:30,525.8050442,197.9368542,506.7439548,197.9368542,8.851902174,525.8050442,506.7439548,4.384253028
 09/29 11:40,525.8050442,197.9368542,506.7439548,197.9368542,8.851902174,525.8050442,506.7439548,4.384253028
 09/29 11:50,525.8050442,197.9368542,506.7439548,197.9368542,8.851902174,525.8050442,506.7439548,4.384253028
 09/29 12:00,525.8050442,197.9368542,506.7439548,197.9368542,8.851902174,525.8050442,506.7439548,4.384253028
 09/29 12:10,563.815115,14.94495413,544.8718131,14.94495413,54.75306915,563.815115,544.8718131,4.384925976
 09/29 12:20,563.815115,14.94495413,544.8718131,14.94495413,54.75306915,563.815115,544.8718131,4.384925976
 09/29 12:30,563.815115,14.94495413,544.8718131,14.94495413,54.75306915,563.815115,544.8718131,4.384925976
 09/29 12:40,563.815115,14.94495413,544.8718131,14.94495413,54.75306915,563.815115,544.8718131,4.384925976
 09/29 12:50,563.815115,14.94495413,544.8718131,14.94495413,54.75306915,563.815115,544.8718131,4.384925976
